epoch,g_loss,d_loss,l1_loss,wasserstein_d,full_l1,full_mse,full_psnr,hole_l1,hole_mse,hole_psnr
1,22.19885553039551,-0.3087808307259045,0.23020706738650798,0.41171672795534137,0.021866769157350065,0.004938394576311111,23.34211337646901,0.11424270793795585,0.025800591427832843,16.16167464102046
