epoch,g_loss,d_loss,l1_loss,wasserstein_d,l1,mse,psnr
1,4.120607888087248,0.07777919809193355,0.04262620075327209,0.032833818833813325,0.01665486693382263,0.0038254978600889443,24.198369020974628
2,2.66752334486725,-0.0007545561662363016,0.029648963043577652,0.04120625035725852,0.013652826938778163,0.0030853464268147945,25.123242855195244
3,2.3668529872710886,-0.008783916664174482,0.026961193690633673,0.042927407603870094,0.013423982076346874,0.0029877216089516877,25.264237471654724
4,2.2480282355577517,-0.015580807813838584,0.02570816183176178,0.044470224648905106,0.012358041200786828,0.0026369168423116206,25.801779185328876
5,2.187941828344622,-0.01954869484459914,0.02476123970750178,0.045756727990367986,0.012282169423997402,0.0024869884364306927,26.06158987162029
6,2.1786334715847278,-0.02153883838529918,0.024081927278421372,0.04695026070261613,0.0121008831076324,0.002582106040790677,25.913231617756274
7,2.158360686312374,-0.023731049087874993,0.023518490282675393,0.04756263714347385,0.011722119990736246,0.0024866017047315836,26.080540519213535
8,2.1126012152586227,-0.024790720220129868,0.02306599400014195,0.048261954401357055,0.011252542119473219,0.0023168073501437904,26.36888777933796
9,2.099238709761546,-0.0257561865602315,0.02274067410164409,0.04808610000321244,0.011262532602995635,0.0023531595594249665,26.30700405316967
10,2.0920782947642174,-0.026135573407735934,0.022437736292520903,0.048534078825997494,0.011268777959048747,0.0021937200450338422,26.612841229281674
11,2.093989256610218,-0.026733646695329644,0.022174654094677452,0.04848729097085376,0.01091396166011691,0.002162854198832065,26.676222590642077
12,2.0840414110411944,-0.02735907629004907,0.022004326721892144,0.04815980650357202,0.010875982791185379,0.002171694685239345,26.656631942434547
13,2.070290489583953,-0.02690887041761409,0.021772577674088314,0.047078600380187616,0.011036627925932407,0.0021351028932258486,26.722011525610128
14,2.0834329726859036,-0.026523570410716242,0.021547853325804073,0.04679575138207939,0.011415640730410815,0.0023584495531395076,26.288975316012305
15,2.09331802246917,-0.026058885714628232,0.021373286950760163,0.04660521773223439,0.010387846175581217,0.0020221553277224302,26.96983365578057
16,2.097895376702659,-0.02547834894123708,0.021232354653696727,0.04653090778260659,0.010960641037672757,0.0022063489072024823,26.592645967775518
17,2.1322239425956693,-0.02489311630277765,0.021117034698557906,0.04580301305868177,0.01046504471451044,0.0020091770798899232,27.002884760882335
18,2.1134586064224568,-0.02511865588401224,0.020904416433320597,0.04591541221508613,0.010706725623458624,0.002118270541541278,26.76823015065711
19,2.161476628902631,-0.02562941538443276,0.020892225488479067,0.04586488594356765,0.010347147937864065,0.0020096817053854464,27.000107631441146
20,2.1151307905331636,-0.025424994402259916,0.02080787789936249,0.045434044976519726,0.01013905145227909,0.0019206332392059267,27.178051813424428
21,2.136690664749879,-0.024389443583415014,0.020570470048035056,0.04504665803227924,0.010246123559772969,0.001915387180633843,27.199664612746727
22,2.140974225142063,-0.024622565420593885,0.020508587038001187,0.04494783919877731,0.010090823285281658,0.0019642750965431334,27.110120636974536
23,2.1335721642543106,-0.02475170290397422,0.02044600438581318,0.04516288404090282,0.010047899279743432,0.0018792554386891426,27.287715499700887
24,2.136362102041897,-0.024002696504216773,0.020304745250246208,0.04484065162798024,0.010675441846251488,0.0020832437206991018,26.825853720503215
25,2.1768310994673996,-0.024217160362246158,0.02025756833708694,0.04462798870303947,0.010197380464524031,0.0019961521844379603,27.022675994378893
26,2.2139692477181425,-0.024275348956253582,0.020112460049299095,0.04448730573376529,0.0098065254278481,0.0018040799885056912,27.45387707703132
27,2.2298942126779475,-0.02406655355990783,0.02007454409240148,0.04415800626206602,0.0103741648606956,0.002128054213244468,26.747563684107007
28,2.2410620970603747,-0.02406827209217531,0.019928469266901668,0.044084799308807425,0.010291881673038007,0.002092294825706631,26.8365060184229
29,2.261681766082079,-0.0235035633980071,0.019880503069800444,0.0437311793749149,0.010704867076128721,0.0020597692811861633,26.891695104098595
30,2.269473169349198,-0.023695672381977076,0.019821685838361837,0.04330873207595104,0.009891694504767656,0.001904995902441442,27.220844357315087
